artist,n_reviews,artist_norm,is_various,is_suspicious_token
perera elsewhere,1,perera elsewhere,False,False
perfect pussy,1,perfect pussy,False,False
perfume genius,3,perfume genius,False,False
pernice brothers,6,pernice brothers,False,False
pest,1,pest,False,False
pet shop boys,7,pet shop boys,False,False
petal,1,petal,False,False
pete,1,pete,False,False
pete miser,1,pete miser,False,False
pete rock,6,pete rock,False,False
pete swanson,3,pete swanson,False,False
pete yorn,1,pete yorn,False,False
peter,1,peter,False,False
peter bjorn,5,peter bjorn,False,False
peter broderick,3,peter broderick,False,False
peter brtzmann,2,peter brtzmann,False,False
peter buck,2,peter buck,False,False
peter doherty,1,peter doherty,False,False
peter gabriel,3,peter gabriel,False,False
peter jefferies,1,peter jefferies,False,False
peter matthew bauer,1,peter matthew bauer,False,False
peter morn,2,peter morn,False,False
peter murphy,1,peter murphy,False,False
peter stampfel,1,peter stampfel,False,False
peter tosh,1,peter tosh,False,False
peter walker,2,peter walker,False,False
peter wolf crier,2,peter wolf crier,False,False
peter zummo,1,peter zummo,False,False
petite noir,2,petite noir,False,False
petra haden,2,petra haden,False,False
petracovich,1,petracovich,False,False
peverelist,1,peverelist,False,False
phantogram,4,phantogram,False,False
phantom planet,2,phantom planet,False,False
phantom posse,1,phantom posse,False,False
phantom tollbooth,1,phantom tollbooth,False,False
pharaoh overlord,1,pharaoh overlord,False,False
pharaohs,1,pharaohs,False,False
pharmakon,2,pharmakon,False,False
pharoahe monch,3,pharoahe monch,False,False
pharrell,2,pharrell,False,False
phaseone,1,phaseone,False,False
phdre,1,phdre,False,False
phil cook,2,phil cook,False,False
phil manley,1,phil manley,False,False
phil ochs,1,phil ochs,False,False
philip glass,2,philip glass,False,False
philip jeck,7,philip jeck,False,False
philip samartzis,1,philip samartzis,False,False
philip selway,2,philip selway,False,False
philippe besombes,1,philippe besombes,False,False
phill niblock,3,phill niblock,False,False
phish,1,phish,False,False
phoenecia,1,phoenecia,False,False
phoenix,7,phoenix,False,False
phon,1,phon,False,False
phonophani,1,phonophani,False,False
phosphorescent,6,phosphorescent,False,False
photon band,1,photon band,False,False
phthalocyanine,1,phthalocyanine,False,False
physical therapy,2,physical therapy,False,False
physics club,1,physics club,False,False
piano magic,7,piano magic,False,False
piano overlord,1,piano overlord,False,False
pianos become the teeth,1,pianos become the teeth,False,False
picastro,2,picastro,False,False
pictureplane,4,pictureplane,False,False
pidgeon,1,pidgeon,False,False
pieces of peace,1,pieces of peace,False,False
pierced arrows,1,pierced arrows,False,False
pierre bastien,1,pierre bastien,False,False
pierre crube,1,pierre crube,False,False
pierre de reeder,1,pierre de reeder,False,False
pierre schaeffer,1,pierre schaeffer,False,False
pig destroyer,3,pig destroyer,False,False
pigeon funk,1,pigeon funk,False,False
pika,1,pika,False,False
pile,1,pile,False,False
pilgrim,2,pilgrim,False,False
pill,2,pill,False,False
pillars,1,pillars,False,False
pillow,1,pillow,False,False
pillowfight,1,pillowfight,False,False
pilot to gunner,1,pilot to gunner,False,False
pimp c,2,pimp c,False,False
pinback,8,pinback,False,False
pinch,3,pinch,False,False
pinebender,1,pinebender,False,False
pinegrove,1,pinegrove,False,False
pinetop seven,4,pinetop seven,False,False
pink,1,pink,False,False
pink anvil,1,pink anvil,False,False
pink floyd,5,pink floyd,False,False
pink frost,1,pink frost,False,False
pink grease,1,pink grease,False,False
pink mountaintops,4,pink mountaintops,False,False
pink skull,2,pink skull,False,False
pinkish black,3,pinkish black,False,False
pinkshinyultrablast,2,pinkshinyultrablast,False,False
pins,1,pins,False,False
pipi skid,1,pipi skid,False,False
pisces,1,pisces,False,False
pissed jeans,4,pissed jeans,False,False
pit er pat,4,pit er pat,False,False
pita,1,pita,False,False
pity sex,2,pity sex,False,False
pixelord,1,pixelord,False,False
pixeltan,1,pixeltan,False,False
pixies,7,pixies,False,False
pj harvey,8,pj harvey,False,False
placebo,4,placebo,False,False
plague vendor,1,plague vendor,False,False
plaid,10,plaid,False,False
plan b,1,plan b,False,False
plane,1,plane,False,False
plankton wat,1,plankton wat,False,False
planning for burial,1,planning for burial,False,False
planningtorock,6,planningtorock,False,False
plantlife,1,plantlife,False,False
plants,4,plants,False,False
plastic little,1,plastic little,False,False
plastikman,1,plastikman,False,False
plastiscines,1,plastiscines,False,False
platinum pied pipers,1,platinum pied pipers,False,False
playboy tre,2,playboy tre,False,False
playgroup,2,playgroup,False,False
pleasure forever,1,pleasure forever,False,False
plone,1,plone,False,False
plug,1,plug,False,False
pluramon,2,pluramon,False,False
plush,3,plush,False,False
pluxus,1,pluxus,False,False
pocahaunted,1,pocahaunted,False,False
pocket rockets,1,pocket rockets,False,False
polara,1,polara,False,False
pole,6,pole,False,False
pole v. four tet,1,pole v. four tet,False,False
polia,3,polia,False,False
polly scattergood,1,polly scattergood,False,False
polmo polpo,2,polmo polpo,False,False
polvo,2,polvo,False,False
polwechsel,1,polwechsel,False,False
poly,1,poly,False,False
polygon window,1,polygon window,False,False
polysick,1,polysick,False,False
polysics,6,polysics,False,False
pond,3,pond,False,False
poni hoax,1,poni hoax,False,False
pontiak,3,pontiak,False,False
pony up!,2,pony up!,False,False
ponytail,3,ponytail,False,False
poolside,1,poolside,False,False
poor moon,2,poor moon,False,False
pop etc,1,pop etc,False,False
pop levi,2,pop levi,False,False
pop. 1280,3,pop. 1280,False,False
popcaan,1,popcaan,False,False
pope francis,1,pope francis,False,False
popol vuh,2,popol vuh,False,False
popstrangers,1,popstrangers,False,False
populous,1,populous,False,False
porcelain raft,3,porcelain raft,False,False
porches,2,porches,False,False
port o'brien,3,port o'brien,False,False
port st. willow,1,port st. willow,False,False
portal,1,portal,False,False
portastatic,9,portastatic,False,False
porter ricks,2,porter ricks,False,False
porter robinson,1,porter robinson,False,False
portishead,1,portishead,False,False
portugal. the man,2,portugal. the man,False,False
posse,1,posse,False,False
post malone,2,post malone,False,False
poster children,4,poster children,False,False
posthuman,2,posthuman,False,False
potty mouth,1,potty mouth,False,False
poulain,1,poulain,False,False
powell,1,powell,False,False
power trip,1,power trip,False,False
pp bradock,1,pp bradock,False,False
pram,3,pram,False,False
pre,1,pre,False,False
prefab sprout,1,prefab sprout,False,False
prefuse 73,12,prefuse 73,False,False
preoccupations,1,preoccupations,False,False
president,1,president,False,False
preston school of industry,3,preston school of industry,False,False
pretty,2,pretty,False,False
pretty girls make graves,3,pretty girls make graves,False,False
pretty good dance moves,1,pretty good dance moves,False,False
priestbird,1,priestbird,False,False
priestess,2,priestess,False,False
priests,1,priests,False,False
primal scream,7,primal scream,False,False
primary 1,1,primary 1,False,False
primitive weapons,2,primitive weapons,False,False
primordial,1,primordial,False,False
prince,17,prince,False,False
prince paul,2,prince paul,False,False
prince po,1,prince po,False,False
prince rama,3,prince rama,False,False
princess chelsea,1,princess chelsea,False,False
princess superstar,1,princess superstar,False,False
princeton,1,princeton,False,False
prins thomas,7,prins thomas,False,False
prints,2,prints,False,False
prinzhorn dance school,3,prinzhorn dance school,False,False
pro era,1,pro era,False,False
problem,1,problem,False,False
probot,1,probot,False,False
process of guilt,1,process of guilt,False,False
processory,1,processory,False,False
prodigy,4,prodigy,False,False
professor murder,1,professor murder,False,False
project pat,2,project pat,False,False
promise,1,promise,False,False
prophets of rage,1,prophets of rage,False,False
prosaics,1,prosaics,False,False
protomartyr,3,protomartyr,False,False
prson sound,1,prson sound,False,False
prurient,8,prurient,False,False
ps i love you,4,ps i love you,False,False
psalm zero,2,psalm zero,False,False
psapp,3,psapp,False,False
pseudosix,1,pseudosix,False,False
psychedelic horseshit,2,psychedelic horseshit,False,False
psychic ills,6,psychic ills,False,False
psychic reality,1,psychic reality,False,False
psychic tv,1,psychic tv,False,False
pterodactyl,3,pterodactyl,False,False
public enemy,7,public enemy,False,False
public image ltd,4,public image ltd,False,False
public memory,1,public memory,False,False
puce mary,2,puce mary,False,False
puerto muerto,1,puerto muerto,False,False
puerto rico flowers,1,puerto rico flowers,False,False
puff daddy,1,puff daddy,False,False
pullman,1,pullman,False,False
pulp,4,pulp,False,False
pulseprogramming,2,pulseprogramming,False,False
pumice,1,pumice,False,False
punch brothers,1,punch brothers,False,False
pup,1,pup,False,False
pure bathing culture,1,pure bathing culture,False,False
pure x,3,pure x,False,False
purified in blood,1,purified in blood,False,False
purity ring,2,purity ring,False,False
purling hiss,6,purling hiss,False,False
puro instinct,2,puro instinct,False,False
purple city,1,purple city,False,False
purson,1,purson,False,False
push button objects,1,push button objects,False,False
push kings,1,push kings,False,False
pusha t,5,pusha t,False,False
pussy riot,1,pussy riot,False,False
pvt,2,pvt,False,False
pwr bttm,1,pwr bttm,False,False
pwrfl power,1,pwrfl power,False,False
pylon,3,pylon,False,False
pyramids,4,pyramids,False,False
pyrrhon,1,pyrrhon,False,False
q-burns abstract message,1,q-burns abstract message,False,False
q-tip,4,q-tip,False,False
qasim naqvi,1,qasim naqvi,False,False
qluster,1,qluster,False,False
quadron,1,quadron,False,False
quakers,1,quakers,False,False
quannum,1,quannum,False,False
quantic,2,quantic,False,False
quarterbacks,1,quarterbacks,False,False
quartet,1,quartet,False,False
quasi,7,quasi,False,False
quasimoto,5,quasimoto,False,False
queen,1,queen,False,False
queens of the stone age,7,queens of the stone age,False,False
quelle chris,2,quelle chris,False,False
quest for fire,2,quest for fire,False,False
questlove,1,questlove,False,False
qui,1,qui,False,False
quickspace,1,quickspace,False,False
quiet village,1,quiet village,False,False
quilt,3,quilt,False,False
quinn walker,1,quinn walker,False,False
quintron,3,quintron,False,False
quix*o*tic,1,quix*o*tic,False,False
r. andrew lee,1,r. andrew lee,False,False
r. keenan lawler,1,r. keenan lawler,False,False
r. kelly,7,r. kelly,False,False
r. stevie moore,3,r. stevie moore,False,False
r.a. the rugged man,1,r.a. the rugged man,False,False
r.e.m.,16,r.e.m.,False,False
r.l. burnside,1,r.l. burnside,False,False
ra ra riot,4,ra ra riot,False,False
rabit,1,rabit,False,False
race horses,2,race horses,False,False
racebannon,2,racebannon,False,False
rachel goswell,1,rachel goswell,False,False
rachel grimes,2,rachel grimes,False,False
rachel zeffira,1,rachel zeffira,False,False
rachel's,3,rachel's,False,False
rachid taha,3,rachid taha,False,False
radar,2,radar,False,False
radar bros.,4,radar bros.,False,False
radar brothers,2,radar brothers,False,False
radian,4,radian,False,False
radical dads,1,radical dads,False,False
radical face,1,radical face,False,False
radicalfashion,1,radicalfashion,False,False
radio 4,4,radio 4,False,False
radio birdman,2,radio birdman,False,False
radio citizen,1,radio citizen,False,False
radio moscow,1,radio moscow,False,False
radio slave,2,radio slave,False,False
radiohead,13,radiohead,False,False
radioinactive,3,radioinactive,False,False
rae sremmurd,2,rae sremmurd,False,False
raekwon,7,raekwon,False,False
rafael toral,1,rafael toral,False,False
raffertie,1,raffertie,False,False
rafter,6,rafter,False,False
ragga twins,1,ragga twins,False,False
raglani,2,raglani,False,False
rah bras,2,rah bras,False,False
rahel,1,rahel,False,False
rahim,2,rahim,False,False
raime,1,raime,False,False
rain machine,1,rain machine,False,False
rainbow arabia,5,rainbow arabia,False,False
rainer maria,2,rainer maria,False,False
rainstick orchestra,1,rainstick orchestra,False,False
raising the fawn,2,raising the fawn,False,False
rakim,2,rakim,False,False
ramadanman,2,ramadanman,False,False
ramblin' jack elliott,1,ramblin' jack elliott,False,False
ramesh,1,ramesh,False,False
ramona falls,2,ramona falls,False,False
ramona lisa,1,ramona lisa,False,False
ramones,3,ramones,False,False
ramriddlz,1,ramriddlz,False,False
rancid,1,rancid,False,False
randall dunn,1,randall dunn,False,False
randall of nazareth,1,randall of nazareth,False,False
random axe,1,random axe,False,False
random_inc,1,random_inc,False,False
randy newman,2,randy newman,False,False
rangda,3,rangda,False,False
ranger,1,ranger,False,False
rangers,1,rangers,False,False
raphael saadiq,1,raphael saadiq,False,False
rapper big pooh,1,rapper big pooh,False,False
ras g,1,ras g,False,False
rashad becker,2,rashad becker,False,False
raspberry bulbs,2,raspberry bulbs,False,False
ratatat,6,ratatat,False,False
ratcliffe,1,ratcliffe,False,False
ratking,3,ratking,False,False
rattle,1,rattle,False,False
raum,1,raum,False,False
raury,2,raury,False,False
ravi coltrane,1,ravi coltrane,False,False
